Brand,Motor,Weight g,KV,Prop,T,Data Batt S,V,A,Thrust g,Efficiency,W,RPM,Min Prop,Max Prop,Stator Diameter,Stator height,Data P size,Data P pitch,Prop area,Stator Vol,Stator Volume/Prop Area ratio
DarwinFPV,2006,20,2030,GFD90S,90%,6,24,13.1,730,2.32,314.4,34000,3,5,20,6,3.5,2,9.62112750161874,1884.95559215388,195.918367346939
DarwinFPV,2006,20,2030,GFD90S,100%,6,24,16.7,863,2.15,400.8,37600,3,5,20,6,3.5,2,9.62112750161874,1884.95559215388,195.918367346939
Brotherhobby,F2008,27.08,1400,F8330X2,30.00%,3,12.6,1,96,7.62,12.6,4852,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.08,1400,F8330X2,40.00%,3,12.6,1.9,152,6.35,23.94,6145,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.08,1400,F8330X2,50.00%,3,12.6,3.1,220,5.63,39.06,7379,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.08,1400,F8330X2,60.00%,3,12.6,5.2,328,5.01,65.52,8840,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.08,1400,F8330X2,70.00%,3,12.6,6.5,372,4.54,81.9,9521,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.08,1400,F8330X2,80.00%,3,12.6,9.5,465,3.88,119.7,10705,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.08,1400,F8330X2,90.00%,3,12.6,11.9,545,3.66,148.75,11387,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.08,1400,F8330X2,100.00%,3,12.6,12.9,582,3.61,161.25,11695,8,9,20,8,8.3,3.3,54.1060794764502,2513.27412287183,46.4508636957468
Brotherhobby,F2008,27.75,1000,F9453X2,30.00%,3,12.6,0.7,80,9.07,8.82,3221,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.75,1000,F9453X2,40.00%,3,12.6,1.3,137,8.36,16.38,4102,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.75,1000,F9453X2,50.00%,3,12.6,2.2,192,6.93,27.72,4917,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.75,1000,F9453X2,60.00%,3,12.6,3.2,248,6.15,40.32,5519,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.75,1000,F9453X2,70.00%,3,12.6,4.8,324,5.36,60.48,6261,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.75,1000,F9453X2,80.00%,3,12.6,6.8,399,4.66,85.68,6960,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.75,1000,F9453X2,90.00%,3,12.6,8.1,449,4.4,102.06,7324,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.75,1000,F9453X2,100.00%,3,12.6,8.9,478,4.26,112.14,7483,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,30.00%,4,16.8,1.1,159,8.6,18.48,4072,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,40.00%,4,16.8,2.1,246,6.97,35.28,5107,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,50.00%,4,16.8,3.7,363,5.84,62.16,6261,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,60.00%,4,16.8,5.4,461,5.08,90.72,7046,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,70.00%,4,16.8,7.7,574,4.44,129.36,7830,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,80.00%,4,16.8,10,677,4.03,168,8380,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,90.00%,4,16.8,12.9,770,3.55,216.72,9058,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2008,27.08,1000,F9453X2,100.00%,4,16.8,13.4,899,3.99,225.12,9598,8,9,20,8,9.4,5.3,69.3977817177985,2513.27412287183,36.2154821186057
Brotherhobby,F2004,19.27,1900,F6030X2,30.00%,3,12.6,0.7,61,6.92,8.82,6225,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F2004,19.27,1900,F6030X2,40.00%,3,12.5,1.5,111,5.92,18.75,8281,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F2004,19.27,1900,F6030X2,50.00%,3,12.5,2.5,160,5.12,31.25,9759,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F2004,19.27,1900,F6030X2,60.00%,3,12.5,3.9,221,4.53,48.75,11196,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F2004,19.27,1900,F6030X2,70.00%,3,12.5,5,260,4.16,62.5,12082,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F2004,19.27,1900,F6030X2,80.00%,3,12.4,7.6,336,3.57,94.24,13421,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F2004,19.27,1900,F6030X2,90.00%,3,12.4,9.3,379,3.29,115.32,14242,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F2004,19.27,1900,F6030X2,100.00%,3,12.4,10.8,411,3.07,133.92,14633,5,7,20,4,6,3,28.2743338823081,1256.63706143592,44.4444444444444
Brotherhobby,F1503,8.52,3850,F4726X2,30.00%,2,8.4,0.3,33,13.1,2.52,6672,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F1503,8.52,3850,F4726X2,40.00%,2,8.4,1.2,66,6.55,10.08,10345,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F1503,8.52,3850,F4726X2,50.00%,2,8.4,1.7,84,5.88,14.28,11683,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F1503,8.52,3850,F4726X2,60.00%,2,8.4,2.4,107,5.31,20.16,13320,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F1503,8.52,3850,F4726X2,70.00%,2,8.4,4.1,152,4.41,34.44,15927,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F1503,8.52,3850,F4726X2,80.00%,2,8.4,4.9,172,4.18,41.16,16784,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F1503,8.52,3850,F4726X2,90.00%,2,8.4,6,209,4.14,50.4,18588,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F1503,8.52,3850,F4726X2,100.00%,2,8.4,6.95,226,3.87,58.4,18880,4,5,15,3,4.7,2.6,17.3494454294496,530.143760293278,30.5568130375736
Brotherhobby,F2206,29.5,1370,F6030X2,30.00%,4,16.8,0.9,79,5.22,15.12,6820,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2206,29.5,1370,F6030X2,40.00%,4,16.8,1.7,134,4.69,28.56,8906,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2206,29.5,1370,F6030X2,50.00%,4,16.8,2.8,197,4.19,47.04,10749,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2206,29.5,1370,F6030X2,60.00%,4,16.8,4.1,267,3.88,68.88,12348,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2206,29.5,1370,F6030X2,70.00%,4,16.8,5.6,347,3.69,94.08,13680,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2206,29.5,1370,F6030X2,80.00%,4,16.8,8.5,461,3.23,142.8,15571,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2206,29.5,1370,F6030X2,90.00%,4,16.7,11.8,568,2.88,197.06,16967,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2206,29.5,1370,F6030X2,100.00%,4,16.7,12.89,607,2.82,215.26,17406,5,7,22,6,6,3,28.2743338823081,2280.79626650619,80.6666666666667
Brotherhobby,F2216,60.5,880,F9453X2,30.00%,4,16.8,1,171,10.18,16.8,3974,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
Brotherhobby,F2216,60.5,880,F9453X2,40.00%,4,16.8,2,314,9.35,33.6,5235,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
Brotherhobby,F2216,60.5,880,F9453X2,50.00%,4,16.8,3.3,501,9.04,55.44,6359,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
Brotherhobby,F2216,60.5,880,F9453X2,60.00%,4,16.8,5.5,677,7.33,92.4,7650,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
Brotherhobby,F2216,60.5,880,F9453X2,70.00%,4,16.7,8.1,856,6.33,135.27,8800,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
Brotherhobby,F2216,60.5,880,F9453X2,80.00%,4,16.7,11,1028,5.6,183.7,9708,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
Brotherhobby,F2216,60.5,880,F9453X2,90.00%,4,16.7,14.1,1180,5.01,235.47,10514,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
Brotherhobby,F2216,60.5,880,F9453X2,100.00%,4,16.7,15.8,1301,4.93,263.86,10919,8,9,22,16,9.4,5.3,69.3977817177985,6082.12337734984,87.6414667270258
